id	WT_rep1	WT_rep2	KO_rep1	KO_rep2
ENSMUSG00000025779.10	1.6589166795923926	1.2955788448131271	0.6447938469718132	0.5505214649420224
ENSMUSG00000025780.7	5.367083375151858	4.801262777836883	3.039742421438548	3.743545961605752
ENSMUSG00000025781.14	26.1523335371036	23.93010336890129	24.54822288828403	25.32398738733303
ENSMUSG00000025782.12	290.6031689309497	284.26524065605673	207.20910839472768	215.96957069675537
ENSMUSG00000025785.5	17.61379180390746	18.823998509931904	23.028351677564757	20.974867814291052
ENSMUSG00000025786.16	38.301458631765534	40.239154709490066	31.042218061357293	31.820140673648893
ENSMUSG00000025787.6	4.244875033074652	4.343999656138132	0.23028351677564757	0.4404171719536179
ENSMUSG00000025790.14	389.5038780348844	389.89302176846815	393.9229837964227	382.94273101367077
ENSMUSG00000025791.18	19.12633348235935	17.223577583986277	9.257397374381032	9.413917050508582
ENSMUSG00000025792.9	4.147291698980982	2.895999770758755	2.256778464401346	2.4222944457448983
ENSMUSG00000025794.9	81.67725063640191	82.68841450719076	86.35631879086783	92.87297113571917
ENSMUSG00000025795.8	254.54612698333858	255.91492711073417	330.59501668311964	314.127547895918
ENSMUSG00000025809.15	132.22541769692305	120.1077799662052	125.7808568628587	127.39066698758398
ENSMUSG00000025810.9	43.522167005776886	39.70568106750819	9.994304628063105	11.175585738323054
ENSMUSG00000025812.17	320.8052108329406	311.4723963971324	451.7702032104654	443.99556147574106
ENSMUSG00000025813.14	59.28187546190462	52.280416914223835	93.72539132768856	85.60608779848448
ENSMUSG00000025815.13	65.42962550980583	74.38146779633013	75.71722031583292	74.76081493912663
ENSMUSG00000025816.15	4.391250034215156	4.496420696704383	2.947629014728289	2.6975551782159095
ENSMUSG00000025817.12	145.44795946661534	150.8206196403046	143.69691446800408	143.24568517791423
ENSMUSG00000025821.9	33.763833596409874	33.45641840429193	42.28005368000889	39.3622847433546
ENSMUSG00000025823.9	171.30754300143795	156.2315665804065	156.17828107724418	165.4317002150777
ENSMUSG00000025825.12	32.153708583864315	33.98989204627381	40.529898952513975	40.68353625921545
ENSMUSG00000025854.15	4.635208369449332	3.6581049735900057	1.519871210719274	2.6975551782159095
ENSMUSG00000025856.15	5.5134583762923635	3.9629470547225063	6.4939951730732615	6.38604899332746
ENSMUSG00000025857.10	204.72983492851998	197.30903701301094	213.88733038122146	204.62882851894972
ENSMUSG00000025858.12	26.05475020300993	19.433682672196905	18.422681342051806	20.47939849584323
ENSMUSG00000025867.8	7.562708392259436	6.706525784915011	6.63216528313865	7.101726897752089
ENSMUSG00000025868.6	17.028291799345443	17.37599862455253	18.8832483756031	18.44246907555775
ENSMUSG00000025869.11	1.4637500114050521	1.1431578042468769	0.8290206603923312	1.2661993693666516
ENSMUSG00000025870.10	6.050166713807549	5.029894338686258	5.112294072419376	6.110788260856449
ENSMUSG00000025871.18	16.44279179478342	15.01347249577565	12.527423312595229	12.276628668207099
ENSMUSG00000025872.5	57.427792114124884	55.78610084724759	58.21567304088371	52.90511278092835
ENSMUSG00000025873.16	10.246250079835365	8.687999312276265	9.349510781091292	9.909386368956403
ENSMUSG00000025876.15	68.55229220080328	69.27536293736074	46.24093016855003	45.63822944369365
ENSMUSG00000025878.16	30.153250234944075	29.112418748153797	36.84536268410361	35.89399951421986
ENSMUSG00000025880.11	7.855458394540447	4.115368095288757	1.796211430850051	3.082920203675325
